point_id,source_file,prediction,distance,sensor_1,sensor_2,sensor_3
60130631298,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,2,37.3661873166368,0.015717,0.37598,4.9414
60130631294,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,36.33855855944246,0.0028992,-0.36285,4.928
60130580608,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,2,28.699733101758348,0.046387,0.29297,4.9316
42950620136,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,4,25.633546555623486,0.32578,-0.042419,0.056152
60130580607,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,2,25.633294204741183,0.050812,0.26337,4.9268
60130631306,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,2,24.031113811644673,0.040436,0.24857,4.9304
42950620137,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,4,23.48722542341921,0.30136,-0.042725,0.053711
42950620135,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,4,23.112703772932452,0.29816,-0.033112,0.048828
60130631302,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,22.850824817104964,-0.0028992,-0.23254,4.9304
60130995085,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_37.csv,2,22.596612727616215,0.013733,0.23483,0.068359
42950982743,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,22.135700488878427,0.28778,-0.016479,0.062256
60130631303,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,21.97753737396185,0.0074768,-0.22537,4.9292
42950982742,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,20.719602185327712,0.2713,-0.030212,0.057373
60130631299,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,2,20.604868868666273,0.01297,0.21561,4.939
42950880300,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,20.567675012139837,0.26794,0.0090027,0.043945
60130548035,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,2,20.398502083919137,0.036316,0.21408,0.037842
60130483234,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,19.9633484562288,0.050201,-0.20752,0.046387
42950902569,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,19.920282465324362,0.26123,0.0045776,0.041504
42950982744,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,19.8769976856749,0.26199,-0.0080872,0.058594
42950880301,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,19.866585640441084,0.25742,0.02121,0.045166
60130580611,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,19.33586637414273,-0.011749,-0.19684,4.9109
60130580619,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,19.22267605107301,-0.016632,-0.1947,4.906
42950902570,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,19.173871659923606,0.25162,0.011292,0.036621
42950880299,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,18.969296021423585,0.25116,-0.0013733,0.062256
42950933752,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,4,18.838196843841548,0.24796,-0.045319,0.047607
