point_id,source_file,prediction,distance,sensor_1,sensor_2,sensor_3
60130631298,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,3,36.94677189540794,0.015717,0.37598,4.9414
60130631294,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,36.19314562626796,0.0028992,-0.36285,4.928
60130580608,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,3,28.30829617594982,0.046387,0.29297,4.9316
60130580607,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,3,25.248915792833262,0.050812,0.26337,4.9268
42950620136,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,2,24.368669581582896,0.32578,-0.042419,0.056152
60130631306,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,3,23.63343108228552,0.040436,0.24857,4.9304
60130631302,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,22.592917920971026,-0.0028992,-0.23254,4.9304
42950620137,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,2,22.246245379222508,0.30136,-0.042725,0.053711
60130995085,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_37.csv,3,22.199965608645684,0.013733,0.23483,0.068359
42950620135,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,2,21.80155914242392,0.29816,-0.033112,0.048828
60130631303,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,21.78366454200798,0.0074768,-0.22537,4.9292
42950982743,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,20.704470078997314,0.28778,-0.016479,0.062256
60130631299,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,3,20.166290870244772,0.01297,0.21561,4.939
60130483234,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,20.16249541764313,0.050201,-0.20752,0.046387
60130548035,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,3,20.036715750108822,0.036316,0.21408,0.037842
42950982742,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,19.404966558834325,0.2713,-0.030212,0.057373
60130580611,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,18.96330490581214,-0.011749,-0.19684,4.9109
42950880300,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,18.94813734245705,0.26794,0.0090027,0.043945
60130580619,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,4,18.80822289015536,-0.016632,-0.1947,4.906
60130631295,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,4,18.556002347599797,0.0022888,-0.19424,4.9353
42950982744,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,18.38319979009897,0.26199,-0.0080872,0.058594
42950902569,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,18.32885332364151,0.26123,0.0045776,0.041504
60130995082,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_37.csv,3,18.257019134645308,0.015259,0.19714,0.058594
60130277649,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_58.csv,3,18.222748367454667,0.041809,0.19638,0.061035
42950880301,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,2,18.156662816563948,0.25742,0.02121,0.045166
